Date and Time,Node Count,Space Pledged (byte),Subspace-CLI nodes,Space Acres nodes,Linux nodes,Windows nodes,macOS nodes,Space Pledged (PiB),Space Pledged (PB)
2024-11-06T17:00:38.333Z,258,1048576000,257,1,177,76,5,,
2024-11-06T18:00:54.432Z,365,1048576000,365,,246,113,6,,
2024-11-06T19:00:32.957Z,416,1048576000,416,,278,133,5,,
2024-11-06T20:00:32.956Z,489,1048576000,464,26,307,177,6,,
2024-11-06T21:00:35.909Z,547,1048576000,486,61,319,222,6,,
2024-11-07T02:37:16.676Z,889,1048576000,661,228,444,438,7,,
2024-11-07T14:00:20.960Z,1411,1048576000,893,518,828,573,10,,
2024-11-07T23:29:33.912Z,1450,1048576000,907,543,862,578,10,0.0000009313225746,0.000001048576
2024-11-08T04:00:45.019Z,1537,1048576000,959,578,910,616,11,0.0000009313225746,0.000001048576
2024-11-08T05:00:42.446Z,1501,1048576000,932,569,882,609,10,0.0000009313225746,0.000001048576
2024-11-08T06:00:32.113Z,1532,1048576000,955,577,906,615,11,0.0000009313225746,0.000001048576
2024-11-08T07:00:33.704Z,1545,1048576000,967,578,912,623,10,0.0000009313225746,0.000001048576
2024-11-08T08:00:37.811Z,1562,1048576000,974,588,924,628,10,0.0000009313225746,0.000001048576
2024-11-08T09:00:36.651Z,1583,1048576000,964,619,950,622,11,0.0000009313225746,0.000001048576
2024-11-08T10:00:40.082Z,1610,1048576000,980,626,963,633,10,0.0000009313225746,0.000001048576
2024-11-08T11:00:34.886Z,1596,1048576000,975,622,958,628,11,0.0000009313225746,0.000001048576
2024-11-08T12:00:26.571Z,1603,1048576000,978,625,967,627,9,0.0000009313225746,0.000001048576
2024-11-08T13:00:50.175Z,1620,1048576000,981,639,981,630,9,0.0000009313225746,0.000001048576
2024-11-08T14:00:31.894Z,1615,1048576000,991,624,972,635,8,0.0000009313225746,0.000001048576
2024-11-08T15:00:29.478Z,1592,1048576000,964,628,952,630,10,0.0000009313225746,0.000001048576
2024-11-08T16:00:54.918Z,1625,1048576000,973,651,977,638,9,0.0000009313225746,0.000001048576
2024-11-08T17:00:46.930Z,1598,1048576000,961,637,955,633,10,0.0000009313225746,0.000001048576
2024-11-08T18:00:47.674Z,1609,1048576000,981,627,958,640,10,0.0000009313225746,0.000001048576
2024-11-08T19:00:27.501Z,1600,1048576000,970,631,963,630,8,0.0000009313225746,0.000001048576
2024-11-08T20:00:45.488Z,1595,1048576000,966,627,957,629,7,0.0000009313225746,0.000001048576
2024-11-08T21:00:54.567Z,1613,1048576000,980,632,964,640,8,0.0000009313225746,0.000001048576
2024-11-08T22:00:32.061Z,1613,1048576000,979,634,969,637,7,0.0000009313225746,0.000001048576
2024-11-08T23:00:28.286Z,1632,1048576000,994,638,972,652,8,0.0000009313225746,0.000001048576
2024-11-09T00:01:22.362Z,1596,1048576000,968,629,956,634,7,0.0000009313225746,0.000001048576
2024-11-09T01:00:28.550Z,1624,1048576000,989,635,966,651,7,0.0000009313225746,0.000001048576
2024-11-09T02:00:41.959Z,1629,1048576000,977,652,976,644,9,0.0000009313225746,0.000001048576
2024-11-09T03:00:32.263Z,1645,1048576000,980,665,984,652,9,0.0000009313225746,0.000001048576
2024-11-09T04:00:32.203Z,1652,1048576000,977,675,998,645,9,0.0000009313225746,0.000001048576
2024-11-09T05:00:44.039Z,1660,1048576000,980,680,1007,643,10,0.0000009313225746,0.000001048576
2024-11-09T06:00:26.899Z,1659,1048576000,979,680,1002,649,8,0.0000009313225746,0.000001048576
2024-11-09T07:00:50.973Z,1670,1048576000,978,692,1010,651,9,0.0000009313225746,0.000001048576
2024-11-09T08:00:33.855Z,1673,1048576000,979,694,1012,652,9,0.0000009313225746,0.000001048576
2024-11-09T09:00:46.768Z,1675,1048576000,980,697,998,669,10,0.0000009313225746,0.000001048576
2024-11-09T10:00:44.496Z,1690,1048576000,978,712,996,684,10,0.0000009313225746,0.000001048576
2024-11-09T11:00:45.809Z,1704,1048576000,997,708,1001,694,10,0.0000009313225746,0.000001048576
2024-11-09T12:00:28.809Z,1720,1048576000,999,721,1007,700,13,0.0000009313225746,0.000001048576
2024-11-09T13:00:33.553Z,1705,1048576000,992,713,998,697,10,0.0000009313225746,0.000001048576
2024-11-09T14:00:27.296Z,1603,1048576000,941,662,923,669,11,0.0000009313225746,0.000001048576
2024-11-09T15:00:28.458Z,1702,1048576000,1017,683,1003,685,12,0.0000009313225746,0.000001048576
2024-11-09T16:00:49.253Z,1688,1048576000,1007,681,997,681,10,0.0000009313225746,0.000001048576
2024-11-09T17:00:41.315Z,1695,1048576000,1022,673,988,695,12,0.0000009313225746,0.000001048576
2024-11-09T18:00:28.613Z,1695,1048576000,1024,673,988,697,12,0.0000009313225746,0.000001048576
2024-11-09T19:00:28.308Z,1731,1048576000,1059,672,987,732,12,0.0000009313225746,0.000001048576
2024-11-09T20:00:50.852Z,1718,1048576000,1044,674,984,722,12,0.0000009313225746,0.000001048576
2024-11-09T21:00:40.048Z,1716,1048576000,1044,673,981,723,13,0.0000009313225746,0.000001048576
2024-11-09T22:00:35.240Z,1717,1048576000,1047,671,980,726,12,0.0000009313225746,0.000001048576
2024-11-09T23:00:29.898Z,1727,1048576000,1052,675,987,727,13,0.0000009313225746,0.000001048576
2024-11-10T00:00:54.335Z,1724,1048576000,1049,675,988,723,13,0.0000009313225746,0.000001048576
2024-11-10T01:00:32.878Z,1715,1048576000,1044,672,984,720,12,0.0000009313225746,0.000001048576
2024-11-10T02:00:40.183Z,1704,1048576000,1027,677,988,703,13,0.0000009313225746,0.000001048576
2024-11-10T03:00:25.503Z,1700,1048576000,1035,665,982,706,12,0.0000009313225746,0.000001048576
2024-11-10T04:00:36.309Z,1707,1048576000,1038,669,984,711,12,0.0000009313225746,0.000001048576
2024-11-10T05:00:48.131Z,1713,1048576000,1043,670,988,711,14,0.0000009313225746,0.000001048576
2024-11-10T06:00:28.791Z,1710,1048576000,1042,668,988,710,12,0.0000009313225746,0.000001048576
2024-11-10T07:00:38.906Z,1715,1048576000,1044,671,997,707,11,0.0000009313225746,0.000001048576
2024-11-10T08:00:49.592Z,1728,1048576000,1045,683,1006,711,11,0.0000009313225746,0.000001048576
2024-11-10T09:00:49.659Z,1721,1048576000,1035,686,1005,705,11,0.0000009313225746,0.000001048576
2024-11-10T10:00:49.110Z,1715,1048576000,1033,682,1001,704,10,0.0000009313225746,0.000001048576
2024-11-10T11:00:40.501Z,1714,1048576000,1042,672,996,708,10,0.0000009313225746,0.000001048576
2024-11-10T12:00:43.611Z,1716,1048576000,1036,680,996,710,10,0.0000009313225746,0.000001048576
2024-11-10T13:00:30.256Z,1725,1048576000,1034,691,1008,706,11,0.0000009313225746,0.000001048576
2024-11-10T14:00:48.760Z,1717,1048576000,1049,668,991,716,10,0.0000009313225746,0.000001048576
2024-11-10T15:00:37.237Z,1707,1048576000,1038,668,986,709,11,0.0000009313225746,0.000001048576
2024-11-10T16:00:24.943Z,1707,1048576000,1047,660,973,723,11,0.0000009313225746,0.000001048576
2024-11-10T17:00:38.826Z,1741,1048576000,1075,666,990,740,11,0.0000009313225746,0.000001048576
2024-11-10T18:00:48.417Z,1746,1048576000,1080,661,980,749,12,0.0000009313225746,0.000001048576
2024-11-10T19:00:26.772Z,1762,1048576000,1094,668,993,758,11,0.0000009313225746,0.000001048576
2024-11-10T20:00:34.773Z,1734,1048576000,1081,653,970,753,11,0.0000009313225746,0.000001048576
2024-11-10T21:00:49.392Z,1734,1048576000,1074,660,970,752,12,0.0000009313225746,0.000001048576
2024-11-10T22:00:43.135Z,1728,1048576000,1070,658,970,748,10,0.0000009313225746,0.000001048576
2024-11-10T23:00:39.349Z,1728,1048576000,1081,647,964,753,11,0.0000009313225746,0.000001048576
2024-11-11T00:00:55.463Z,1704,1048576000,1067,637,950,743,11,0.0000009313225746,0.000001048576
2024-11-11T01:00:26.301Z,1718,1048576000,1071,647,957,751,10,0.0000009313225746,0.000001048576
2024-11-11T02:00:44.117Z,1713,1048576000,1059,653,958,742,12,0.0000009313225746,0.000001048576
2024-11-11T03:00:32.700Z,1724,1048576000,1056,668,978,736,10,0.0000009313225746,0.000001048576
2024-11-11T04:00:40.738Z,1710,1048576000,1054,656,958,741,11,0.0000009313225746,0.000001048576
2024-11-11T05:00:41.237Z,1693,1048576000,1032,661,970,711,12,0.0000009313225746,0.000001048576
2024-11-11T06:00:46.517Z,1695,1048576000,1033,662,982,703,10,0.0000009313225746,0.000001048576
2024-11-11T07:00:37.973Z,1692,1048576000,1029,664,980,703,10,0.0000009313225746,0.000001048576
2024-11-11T08:00:26.014Z,1693,1048576000,1028,665,981,702,10,0.0000009313225746,0.000001048576
2024-11-11T09:00:32.450Z,1703,1048576000,1024,679,991,701,11,0.0000009313225746,0.000001048576
2024-11-11T10:00:27.052Z,1720,1048576000,1030,691,1006,705,10,0.0000009313225746,0.000001048576
2024-11-11T11:00:41.765Z,1727,1048576000,1046,681,1001,715,11,0.0000009313225746,0.000001048576
2024-11-11T12:00:33.365Z,1729,1048576000,1048,681,1006,713,10,0.0000009313225746,0.000001048576
2024-11-11T13:00:37.751Z,1728,1048576000,1044,684,1007,711,10,0.0000009313225746,0.000001048576
2024-11-11T14:00:36.069Z,1736,1048576000,1064,669,991,734,8,0.0000009313225746,0.000001048576
2024-11-11T15:00:41.984Z,1754,1048576000,1080,674,999,746,9,0.0000009313225746,0.000001048576
2024-11-11T16:00:37.755Z,1748,1048576000,1073,675,1011,728,9,0.0000009313225746,0.000001048576
2024-11-11T17:00:37.854Z,1749,1048576000,1080,669,999,740,10,0.0000009313225746,0.000001048576
2024-11-11T18:00:38.963Z,1761,1048576000,1089,672,1001,749,11,0.0000009313225746,0.000001048576
2024-11-11T19:00:48.428Z,1751,1048576000,1079,670,994,746,9,0.0000009313225746,0.000001048576
2024-11-11T20:00:29.824Z,1746,1048576000,1085,664,982,757,10,0.0000009313225746,0.000001048576
2024-11-11T21:00:31.456Z,1748,1048576000,1086,662,984,753,11,0.0000009313225746,0.000001048576
2024-11-11T22:00:50.679Z,1735,1048576000,1076,659,974,751,10,0.0000009313225746,0.000001048576
2024-11-11T23:00:25.250Z,1751,1048576000,1088,663,983,757,11,0.0000009313225746,0.000001048576
2024-11-12T00:01:02.243Z,1763,1048576000,1099,664,987,766,10,0.0000009313225746,0.000001048576
2024-11-12T01:00:38.255Z,1748,1048576000,1080,667,999,739,9,0.0000009313225746,0.000001048576
2024-11-12T02:00:27.545Z,1733,1048576000,1070,663,992,731,10,0.0000009313225746,0.000001048576
2024-11-12T03:00:46.764Z,1744,1048576000,1073,671,1008,727,9,0.0000009313225746,0.000001048576
2024-11-12T04:00:28.336Z,1762,1048576000,1081,682,1021,734,8,0.0000009313225746,0.000001048576
2024-11-12T05:00:28.133Z,1788,1048576000,1095,692,1030,747,10,0.0000009313225746,0.000001048576
2024-11-12T06:00:43.051Z,1789,1048576000,1092,697,1033,746,10,0.0000009313225746,0.000001048576
2024-11-12T07:00:44.089Z,1804,1048576000,1108,696,1041,753,10,0.0000009313225746,0.000001048576
2024-11-12T08:00:26.961Z,1822,1048576000,1106,716,1060,752,10,0.0000009313225746,0.000001048576
2024-11-12T09:00:40.695Z,1831,1048576000,1103,728,1067,755,9,0.0000009313225746,0.000001048576
2024-11-12T10:00:48.771Z,1867,1048576000,1125,742,1087,770,10,0.0000009313225746,0.000001048576
2024-11-12T11:00:28.276Z,1848,1048576000,1109,739,1081,758,9,0.0000009313225746,0.000001048576
2024-11-12T12:00:37.844Z,1856,1048576000,1121,735,1066,782,8,0.0000009313225746,0.000001048576
2024-11-12T13:00:25.592Z,1874,1048576000,1133,741,1076,790,8,0.0000009313225746,0.000001048576
2024-11-12T14:00:47.786Z,1918,1048576000,1147,770,1107,802,8,0.0000009313225746,0.000001048576
2024-11-12T15:00:39.275Z,1939,1048576000,1158,783,1117,815,9,0.0000009313225746,0.000001048576
2024-11-12T16:00:46.555Z,1927,1048576000,1135,791,1131,785,10,0.0000009313225746,0.000001048576
2024-11-12T17:00:31.793Z,1928,1048576000,1140,785,1127,789,9,0.0000009313225746,0.000001048576
2024-11-12T18:00:31.963Z,1916,1048576000,1122,794,1127,780,9,0.0000009313225746,0.000001048576
2024-11-12T19:00:37.131Z,1927,1048576000,1125,802,1134,784,9,0.0000009313225746,0.000001048576
2024-11-12T20:00:33.363Z,1917,1048576000,1123,794,1119,789,9,0.0000009313225746,0.000001048576
2024-11-12T21:00:30.847Z,1869,1048576000,1099,770,1087,772,10,0.0000009313225746,0.000001048576
2024-11-12T22:00:45.692Z,1880,1048576000,1109,771,1096,774,10,0.0000009313225746,0.000001048576
2024-11-12T23:00:40.136Z,1889,1048576000,1107,782,1098,781,10,0.0000009313225746,0.000001048576
2024-11-13T00:00:52.939Z,1865,1048576000,1090,776,1090,766,10,0.0000009313225746,0.000001048576
2024-11-13T01:00:41.329Z,1884,1048576000,1109,775,1104,771,9,0.0000009313225746,0.000001048576
2024-11-13T02:00:37.947Z,1907,1048576000,1122,785,1117,780,10,0.0000009313225746,0.000001048576
2024-11-13T03:00:47.865Z,1907,1048576000,1119,789,1113,785,10,0.0000009313225746,0.000001048576
2024-11-13T04:00:34.060Z,1910,1048576000,1122,788,1119,781,10,0.0000009313225746,0.000001048576
2024-11-13T05:00:44.258Z,1923,1048576000,1118,805,1125,788,10,0.0000009313225746,0.000001048576
2024-11-13T06:00:46.369Z,1944,1048576000,1113,831,1143,791,10,0.0000009313225746,0.000001048576
2024-11-13T07:00:41.458Z,1940,1048576000,1087,853,1155,773,12,0.0000009313225746,0.000001048576
2024-11-13T08:00:32.120Z,1966,1048576000,1090,876,1182,775,9,0.0000009313225746,0.000001048576
2024-11-13T09:00:26.403Z,1937,1048576000,1080,857,1165,763,9,0.0000009313225746,0.000001048576
2024-11-13T10:00:32.401Z,1926,1048576000,1078,848,1148,768,10,0.0000009313225746,0.000001048576
2024-11-13T11:00:35.170Z,1999,1048576000,1126,876,1169,823,10,0.0000009313225746,0.000001048576
2024-11-13T12:00:31.438Z,2052,1048576000,1163,891,1187,856,11,0.0000009313225746,0.000001048576
2024-11-13T13:00:43.345Z,2115,1048576000,1195,919,1214,890,10,0.0000009313225746,0.000001048576
2024-11-13T14:00:42.182Z,2125,1048576000,1206,920,1222,895,9,0.0000009313225746,0.000001048576
2024-11-13T15:00:38.285Z,2142,1048576000,1207,935,1241,892,9,0.0000009313225746,0.000001048576
2024-11-13T16:00:48.267Z,2124,1048576000,1203,921,1220,894,10,0.0000009313225746,0.000001048576
2024-11-13T17:00:31.298Z,2158,157286398496342016,1226,932,1233,914,11,139.6983849,157.2863985
2024-11-13T18:00:41.926Z,2130,157286398496342016,1201,929,1227,893,10,139.6983849,157.2863985
2024-11-13T19:00:49.697Z,2104,157286398496342016,1185,919,1212,881,11,139.6983849,157.2863985
2024-11-13T20:00:50.597Z,2112,157286398496342016,1190,922,1215,885,12,139.6983849,157.2863985
2024-11-13T21:00:51.722Z,2104,157286398496342016,1196,908,1204,888,12,139.6983849,157.2863985
2024-11-13T22:00:50.613Z,2089,157286398496342016,1187,902,1196,882,11,139.6983849,157.2863985
2024-11-13T23:00:47.007Z,2085,157286398496342016,1188,899,1193,883,11,139.6983849,157.2863985
2024-11-14T00:00:46.163Z,2064,157286398496342016,1172,892,1189,865,10,139.6983849,157.2863985
2024-11-14T01:00:48.536Z,2079,157286398496342016,1178,900,1193,872,13,139.6983849,157.2863985
2024-11-14T02:00:38.467Z,2072,157286398496342016,1181,891,1181,878,13,139.6983849,157.2863985
2024-11-14T03:00:39.241Z,2070,157286398496342016,1174,896,1188,868,14,139.6983849,157.2863985
2024-11-14T04:00:28.898Z,2070,157286398496342016,1175,893,1186,869,13,139.6983849,157.2863985
2024-11-14T05:00:43.980Z,2066,157286398496342016,1169,897,1191,863,12,139.6983849,157.2863985
2024-11-14T06:00:49.444Z,2042,157286398496342016,1163,879,1167,863,12,139.6983849,157.2863985
2024-11-14T07:00:35.820Z,2047,157286398496342016,1157,889,1172,862,12,139.6983849,157.2863985
2024-11-14T08:00:35.150Z,2056,53848922732363776,1164,894,1181,865,12,47.82745109,53.84892273
2024-11-14T09:00:43.351Z,2086,53848922732363776,1186,900,1195,877,14,47.82745109,53.84892273
2024-11-14T10:00:51.836Z,2070,53848922732363776,1178,891,1183,872,14,47.82745109,53.84892273
2024-11-14T11:00:46.675Z,2031,51975468485705728,1169,860,1150,865,14,46.16348946,51.97546849
2024-11-14T12:00:25.357Z,2016,51975468485705728,1159,857,1140,862,14,46.16348946,51.97546849
2024-11-14T13:00:42.518Z,2047,51975468485705728,1177,868,1163,868,14,46.16348946,51.97546849
2024-11-14T14:00:27.972Z,2064,51975468485705728,1185,879,1176,875,13,46.16348946,51.97546849
2024-11-14T15:00:35.481Z,2042,52247591564345344,1173,868,1162,864,15,46.40518331,52.24759156
2024-11-14T16:00:49.971Z,2041,52247591564345344,1174,872,1167,865,14,46.40518331,52.24759156
2024-11-14T17:00:47.213Z,2027,52247591564345344,1153,874,1148,865,14,46.40518331,52.24759156
2024-11-14T18:00:27.873Z,2024,58517302836985856,1159,864,1145,864,14,51.97380556,58.51730284
2024-11-14T19:00:30.699Z,2015,58517302836985856,1158,857,1136,868,11,51.97380556,58.51730284
2024-11-14T20:00:37.408Z,2038,58517302836985856,1166,872,1152,874,12,51.97380556,58.51730284
2024-11-14T21:00:39.591Z,2040,61304806750289920,1169,871,1152,875,13,54.44960638,61.30480675
2024-11-14T22:00:27.526Z,2024,61304806750289920,1162,862,1138,874,12,54.44960638,61.30480675
2024-11-14T23:00:48.298Z,2010,61304806750289920,1157,853,1128,871,11,54.44960638,61.30480675
2024-11-15T00:01:10.336Z,1970,63997837789102080,1128,842,1108,849,13,56.84149843,63.99783779
2024-11-15T01:00:43.431Z,1974,63997837789102080,1141,831,1107,852,13,56.84149843,63.99783779
2024-11-15T02:00:42.360Z,1994,63997837789102080,1151,844,1123,858,14,56.84149843,63.99783779
2024-11-15T03:00:28.776Z,1999,69790646076964864,1159,842,1121,867,13,61.98654574,69.79064608
2024-11-15T04:00:51.787Z,2005,69790646076964864,1160,845,1129,864,12,61.98654574,69.79064608
2024-11-15T05:00:39.840Z,2014,69790646076964864,1160,854,1135,866,13,61.98654574,69.79064608
2024-11-15T06:00:51.443Z,2010,70249451314216960,1160,850,1136,862,12,62.39404665,70.24945131
2024-11-15T07:00:49.365Z,2005,70249451314216960,1156,850,1131,863,12,62.39404665,70.24945131
2024-11-15T08:00:43.728Z,2007,70249451314216960,1164,843,1124,871,12,62.39404665,70.24945131
2024-11-15T09:00:27.559Z,2023,70249451314216960,1171,852,1135,876,12,62.39404665,70.24945131
2024-11-15T10:00:31.822Z,2035,73557597886611456,1170,865,1144,878,13,65.33227105,73.55759789
2024-11-15T11:00:32.843Z,2041,73557597886611456,1164,877,1154,874,13,65.33227105,73.55759789
2024-11-15T12:00:28.398Z,2031,73557597886611456,1171,860,1143,874,14,65.33227105,73.55759789
2024-11-15T13:00:28.025Z,2029,73557597886611456,1155,874,1143,872,14,65.33227105,73.55759789
2024-11-15T14:00:48.327Z,2025,60671851861377024,1152,873,1145,864,16,53.88742951,60.67185186
2024-11-15T15:38:39.653Z,1998,60671851861377024,1145,850,1117,864,14,53.88742951,60.67185186
2024-11-15T16:00:35.578Z,1994,60671851861377024,1146,851,1121,862,14,53.88742951,60.67185186
2024-11-15T17:00:26.660Z,1994,60671851861377024,1153,841,1111,869,14,53.88742951,60.67185186
2024-11-15T18:00:12.638Z,2002,53026497211924480,1158,844,1121,869,12,47.0969905,53.02649721
2024-11-15T19:00:13.639Z,1978,53026497211924480,1152,826,1104,861,13,47.0969905,53.02649721
2024-11-15T20:00:10.304Z,1987,53026497211924480,1148,839,1115,858,14,47.0969905,53.02649721
2024-11-15T21:00:22.755Z,1986,55557255291994112,1143,842,1113,858,14,49.34475521,55.55725529
2024-11-15T22:00:14.430Z,1972,55557255291994112,1148,823,1098,859,14,49.34475521,55.55725529
2024-11-15T23:00:16.180Z,1981,55557255291994112,1152,829,1106,861,14,49.34475521,55.55725529
2024-11-16T00:00:27.080Z,1959,58375656814149632,1142,817,1090,853,16,51.84799862,58.37565681
2024-11-16T01:00:25.423Z,1973,58375656814149632,1146,826,1100,857,15,51.84799862,58.37565681
2024-11-16T02:00:20.827Z,1998,58375656814149632,1156,842,1116,866,16,51.84799862,58.37565681
2024-11-16T03:00:20.476Z,2009,58419123832487936,1160,849,1128,866,15,51.88660509,58.41912383
2024-11-16T04:00:15.295Z,2027,58419123832487936,1164,863,1142,870,15,51.88660509,58.41912383
2024-11-16T05:00:20.145Z,2028,58419123832487936,1161,867,1150,866,12,51.88660509,58.41912383
2024-11-16T06:00:23.603Z,2029,58419123832487936,1162,866,1149,867,12,51.88660509,58.41912383
2024-11-16T07:00:23.106Z,2022,57618862113292288,1162,860,1145,864,13,51.1758299,57.61886211
2024-11-16T08:00:16.160Z,2008,57618862113292288,1157,851,1136,859,13,51.1758299,57.61886211
2024-11-16T09:00:16.189Z,2012,57618862113292288,1156,856,1138,862,12,51.1758299,57.61886211
2024-11-16T10:00:13.773Z,2009,59768267057659904,1151,858,1139,858,12,53.08488498,59.76826706
2024-11-16T11:00:21.679Z,2015,59768267057659904,1149,866,1149,853,13,53.08488498,59.76826706
2024-11-16T12:00:16.467Z,2013,59768267057659904,1151,862,1142,857,14,53.08488498,59.76826706
2024-11-16T13:00:19.181Z,2015,59991450053509120,1150,865,1145,857,13,53.2831113,59.99145005
2024-11-16T14:00:34.781Z,2014,59991450053509120,1151,863,1142,858,14,53.2831113,59.99145005
2024-11-16T15:00:18.676Z,1998,59991450053509120,1139,859,1136,849,13,53.2831113,59.99145005
2024-11-16T16:00:34.903Z,1995,59991450053509120,1145,850,1131,851,13,53.2831113,59.99145005
2024-11-16T17:00:32.280Z,1992,59150357299724288,1143,849,1131,848,13,52.53607087,59.1503573
2024-11-16T18:00:11.437Z,1998,59150357299724288,1145,854,1135,852,12,52.53607087,59.1503573
2024-11-16T19:00:26.605Z,2005,59150357299724288,1148,857,1143,851,11,52.53607087,59.1503573
2024-11-16T20:00:32.834Z,2002,62761642297917440,1144,858,1136,855,11,55.74353627,62.7616423
2024-11-16T21:00:14.551Z,1999,62761642297917440,1142,857,1136,852,11,55.74353627,62.7616423
2024-11-16T22:00:25.168Z,2003,62761642297917440,1144,858,1134,857,11,55.74353627,62.7616423
2024-11-16T23:00:14.206Z,1989,60462315194023936,1139,849,1124,853,11,53.70132356,60.46231519
2024-11-17T00:00:36.976Z,1993,60462315194023936,1141,852,1129,852,12,53.70132356,60.46231519
2024-11-17T01:00:20.731Z,1985,60462315194023936,1135,850,1123,850,12,53.70132356,60.46231519
2024-11-17T02:00:30.373Z,1982,60462315194023936,1136,845,1118,850,13,53.70132356,60.46231519
2024-11-17T03:00:27.272Z,1979,61644653607256064,1132,847,1123,845,11,54.75145102,61.64465361
2024-11-17T04:00:21.837Z,1980,61644653607256064,1132,848,1125,844,11,54.75145102,61.64465361
2024-11-17T05:00:15.306Z,1991,61644653607256064,1131,860,1131,848,12,54.75145102,61.64465361
2024-11-17T06:00:23.116Z,1984,62649448301330432,1130,854,1125,847,12,55.64388799,62.6494483
2024-11-17T07:00:18.156Z,1992,62649448301330432,1130,862,1130,851,11,55.64388799,62.6494483
2024-11-17T08:00:32.289Z,1988,62649448301330432,1130,859,1127,851,11,55.64388799,62.6494483
2024-11-17T09:00:27.357Z,1974,61826526054711296,1126,848,1117,846,11,54.91298621,61.82652605
2024-11-17T10:00:23.494Z,1986,61826526054711296,1134,852,1123,852,11,54.91298621,61.82652605
2024-11-17T11:00:26.890Z,1990,61826526054711296,1134,856,1126,851,13,54.91298621,61.82652605
2024-11-17T12:00:12.382Z,2004,61826526054711296,1135,868,1139,852,12,54.91298621,61.82652605
2024-11-17T13:00:16.035Z,2005,64912218115801088,1136,869,1140,853,12,57.65363131,64.91221812
2024-11-17T14:00:14.249Z,1999,64912218115801088,1136,863,1131,856,12,57.65363131,64.91221812
2024-11-17T15:00:29.809Z,2003,64912218115801088,1133,870,1140,850,13,57.65363131,64.91221812
2024-11-17T16:00:21.210Z,2009,64007352434556928,1133,876,1147,849,13,56.84994913,64.00735243
2024-11-17T17:00:28.434Z,2007,64007352434556928,1127,880,1150,846,11,56.84994913,64.00735243
2024-11-17T18:00:14.572Z,2002,64007352434556928,1121,881,1145,846,11,56.84994913,64.00735243
2024-11-17T19:00:19.254Z,1997,66952001018134528,1125,873,1138,847,13,59.46532246,66.95200102
2024-11-17T20:00:22.281Z,2005,66952001018134528,1130,875,1140,854,11,59.46532246,66.95200102
2024-11-17T21:00:22.653Z,1997,66952001018134528,1126,871,1135,851,11,59.46532246,66.95200102
2024-11-17T22:00:12.932Z,1993,66952001018134528,1125,868,1133,848,12,59.46532246,66.95200102
2024-11-17T23:00:26.711Z,1995,64782930170347520,1132,863,1130,853,12,57.53880054,64.78293017
2024-11-18T00:00:36.630Z,1986,64782930170347520,1127,860,1123,851,13,57.53880054,64.78293017
2024-11-18T01:00:12.946Z,1989,64782930170347520,1127,863,1124,852,14,57.53880054,64.78293017
2024-11-18T02:00:16.813Z,1990,65767043543072768,1129,861,1126,851,13,58.4128688,65.76704354
